chapter	verse	text
3	8	And every nation walked after their own will, and did ungodly things before you, and despised your commandments, and you did not forbid them.
3	9	Nevertheless again in process of time you brought the flood upon those that lived in the world, and destroyed them.
3	10	And it came to pass that the same hap befell them; like as death was to Adam, so was the flood to these.
3	11	Nevertheless one of them you left, Noah with his household, even all the righteous men that came of him.
3	12	And it came to pass, that when those who lived upon the earth began to multiply, they multiplied also children, and peoples, and many nations, and began again to be more ungodly than the first.
3	13	And it came to pass, when they did wickedly before you, you did choose you one from among them, whose name was Abraham;
3	14	and him you loved, and to him only you showed the end of the times secretly by night:
3	15	and made an everlasting covenant with him, promising him that you would never forsake his seed.
3	16	And to him you gave Isaac, and to Isaac you gave Jacob and Esau. And you did set apart Jacob for yourself, but did put by Esau: and Jacob became a great multitude.
3	17	And it came to pass, that when you led his seed out of Egypt, you brought them up to the mount Sinai.
3	18	You bowed the heavens also, and did shake the earth, and movedst the whole world, and made the depths to tremble, and troubled the course of that age.
3	19	And your glory went through four gates, of fire, and of earthquake, and of wind, and of cold; that you might give the law to the seed of Jacob, and the commandment to the generation of Israel.
3	20	And yet took you not away from them their wicked heart, that your law might bring forth fruit in them.
3	21	For the first Adam bearing a wicked heart transgressed, and was overcome; and not he only, but all they also that are born of him.
3	22	Thus disease was made permanent; and the law was in the heart of the people along with the wickedness of the root; so the good departed away, and that which was wicked abode still.
3	23	So the times passed away, and the years were brought to an end: then did you raise you up a servant, called David,
3	24	whom you commanded to build a city to your name, and to offer oblations to you therein of your own.
3	25	When this was done many years, then those who inhabited the city did evil,
3	26	in all things doing even as Adam and all his generations had done: for they also bare a wicked heart:
3	27	and so you gave your city over into the hands of your enemies.
3	28	And I said then in my heart, are their deeds any better that inhabit Babylon? and has she therefore dominion over Sion?
3	29	For it came to pass when I came hither, that I saw also impieties without number, and my soul saw many evil-doers in this thirties year, so that my heart failed me.
3	30	For I have seen how you suffer them sinning, and have spared the ungodly doers, and have destroyed your people, and have preserved your enemies; and you have not signified
3	31	to any how your way may be comprehended. Are the deeds of Babylon better than those of Sion?
3	32	Or is there any other nation that knows you beside Israel? or what tribes have so believed your covenants as these tribes of Jacob?
3	33	And yet their reward appears not, and their labor has no fruit: for I have gone hither and there through the nations, and I see that they abound in wealth, and think not upon your commandments.
3	34	Weigh you therefore our iniquities now in the balance, and theirs also that dwell in the world; and so shall it be found which way the scale inclines.
3	35	Or when was it that they which dwell upon the earth have not sinned in your sight? or what nation has so kept your commandments?
3	36	You shall find that men who may be reckoned by name have kept your precepts; but nations you shall not find.
4	1	And the angel that was sent to me, whose name was Uriel, gave me an answer,
4	2	and said to me, your heart has utterly failed you in regarding this world, and think you to comprehend the way of the Most High?
4	3	Then said I, Yes my Lord. And he answered me, and said, I am sent to show you three ways, and to set forth three similitudes before you:
4	4	whereof if you can declare me one, I also will show you the way that you desire to see, and I will teach you wherefore the heart is wicked.
4	5	And I said, say on, my Lord. Then said he to me, Go to, weigh me a weight of fire, or measure me a measure of wind, or call me again the day that is past.
4	6	Then answered I and said, who of the sons of men is able to do this, that you should ask me of such things?
4	7	And he said to me, If I had asked you, saying, How many dwellings are there in the heart of the sea? or how many springs are there at the fountain head of the deep? or how many ways are above the firmament? or which are the outgoings of hell? or which are the paths of paradise?
4	8	perhaps you would say to me, I never went down into the deep, nor as yet into hell, neither did I ever climb up into heaven.
4	9	Nevertheless now have I asked you but only of the fire and wind, and of the day, things wherethrough you have passed, and without which you can not be, and yet have you given me no answer of them.
4	10	He said moreover to me, Your own things, that are grown up with you, can you not know;
4	11	how then can your vessel comprehend the way of the Most High? and how can he that is already worn out with the corrupted world understand incorruption?
4	12	And when I heard these things I fell upon my face, and said to him, It were better that we were not here at all, than that we should come here and live in the midst of ungodliness, and suffer, and not know wherefore.
4	13	He answered me, and said, The woods of the trees of the field went forth, and took counsel together,
4	14	and said, Come, let us go and make war against the sea, that it may depart away before us, and that we may make us more woods.
4	15	The waves of the sea also in like manner took counsel together, and said, Come, let us go up and subdue the wood of the plain, that there also we may make us another country.
4	16	The counsel of the wood was in vain, for the fire came and consumed it:
4	17	likewise also the counsel of the waves of the sea, for the sand stood up and stopped them.
4	18	If you were judge now between these two, whom would you justify, or whom condemn?
4	19	I answered and said, it is a foolish counsel that they both have taken, for the ground is given to the wood, and the place of the sea is given to bear his waves.
4	20	Then answered he me, and said, You have given a right judgement, and why judge you not in your own case?
4	21	For like as the ground is given to the wood, and the sea to his waves, even so those who dwell upon the earth may understand nothing but that which is upon the earth: and he only that dwells above the heavens may understand the things that are above the height of the heavens.
4	22	Then answered I and said, I beseech you, O Lord, wherefore is the power of understanding given to me?
4	23	For it was not in my mind to be curious of the ways above, but of such things as pass by us daily; because Israel is given up as a reproach to the heathen, and the people whom you have loved is given over to ungodly nations, and the law of our forefathers is made of none effect, and the written covenants are nowhere regarded,
4	24	and we pass away out of the world as grasshoppers, and our life is as a vapor, neither are we worthy to obtain mercy.
4	25	What will he then do for his name whereby we are called? Of these things have I asked.
4	26	Then he answered me, and said, if you be alive you shall see, and if you live long, you shall marvel; for the world hastens fast to pass away.
4	27	For it is not able to bear the things that are promised to the righteous in the times to come: for this world is full of sadness and infirmities.
4	28	For the evil whereof you asked me is sown, but the gathering thereof is not yet come.
4	29	If therefore that which is sown be not reaped, and if the place where the evil is sown pass not away, there can’t come the field where the good is sown.
4	30	For a grain of evil seed was sown in the heart of Adam from the beginning, and how much wickedness has it brought forth to this time! and how much shall it yet bring forth until the time of threshing come!
4	31	Ponder now by yourself, how great fruit of wickedness a grain of evil seed has brought forth.
4	32	When the ears which are without number shall be sown, how great a floor shall they fill!
4	33	Then I answered and said, How long? and when shall these things come to pass? wherefore are our years few and evil?
4	34	And he answered me, and said, You do not hasten more than the Most High: for your haste is for your own self, but he that is above hastens on behalf of many.
4	35	Did not the souls of the righteous ask question of these things in their chambers, saying, How long are we here? when comes the fruit of the threshing time of our reward?
4	36	And to them Jeremiel the archangel gave answer, and said, Even when the number is fulfilled of those who are like to you. For he has weighed the world in the balance;
4	37	and by measure has he measured the times, and by number has he counted the seasons; and he shall not move nor stir them, until the said measure be fulfilled.
4	38	Then answered I and said, O Lord that bear rule, yet even we all are full of impiety:
4	39	and for our sakes perhaps it is that the threshing time of the righteous is kept back, because of the sins of those who dwell upon the earth.
4	40	So he answered me, and said, Go your way to a woman with child, and ask of her when she has fulfilled her nine months, if her womb may keep the birth any longer within her.
4	41	Then said I, no, Lord, that can it not. And he said to me, in the grave the chambers of souls are like the womb:
4	42	for like as a woman that travails makes haste to escape the anguish of the travail: even so do these places haste to deliver those things that are committed to them from the beginning.
4	43	Then shall it be showed you concerning those things which you desire to see.
4	44	Then answered I and said, if I have found favor in your sight, and if it be possible, and if I be meet therefore,
4	45	show me this also, whether there be more to come than is past, or whether the more part is gone over us.
4	46	For what is gone I know, but what is for to come I know not.
4	47	And he said to me, Stand up upon the right side, and I shall expound the similitude to you.
4	48	so I stood, and saw, and, behold, a hot burning oven passed by before me: and it happened, that when the flame was gone by I looked, and, behold, the smoke remained still.
4	49	After this there passed by before me a watery cloud, and sent down much rain with a storm; and when the stormy rain was past, the drops remained therein still.
4	50	Then said he to me, Consider with yourself; as the rain is more than the drops, and the fire is greater than the smoke, so the quantity which is past did more exceed; but the drops and the smoke remained still.
4	51	Then I prayed, and said, May I live, think you, until that time? or who shall be in those days?
4	52	He answered me, and said, As for the tokens whereof you asked me, I may tell you of them in part: but as touching your life, I am not sent to show you; for I do not know it.
5	1	Nevertheless as concerning the tokens, behold, the days shall come, that they which dwell upon earth shall be taken with great amazement, and the way of truth shall be hidden, and the land shall be barren of faith.
5	2	But iniquity shall be increased above that which now you see, or that you have heard long ago.
5	3	And the land, that you see now to have rule, shall be waste and untrodden, and men shall see it desolate.
5	4	But if the Most High grant you to live, you shall see that which is after the third kingdom to be troubled; and the sun shall suddenly shine forth in the night, and the moon in the day:
5	5	and blood shall drop out of wood, and the stone shall give his voice, and the peoples shall be troubled; and their goings shall be changed:
5	6	and he shall rule, whom those who dwell upon the earth look not for, and the fowls shall take their flight away together:
5	7	and the Sodomite sea shall cast out fish, and make a noise in the night, which many have not known: but all shall hear the voice thereof.
5	8	There shall be chaos also in many places, and the fire shall be often sent out, and the wild beasts shall change their places, and women shall bring forth monsters:
5	9	and salt waters shall be found in the sweet, and all friends shall destroy one another; then shall wit hide itself, and understanding withdraw itself into its chamber;
5	10	and it shall be sought of many, and shall not be found: and unrighteousness and incontinency shall be multiplied upon earth.
5	11	One land also shall ask another, and say, Is righteousness, is a man that does righteousness, gone through you? And it shall say, No.
5	12	And it shall come to pass at that time that men shall hope, but shall not obtain: they shall labor, but their ways shall not prosper.
5	13	To show you such tokens I have leave; and if you will pray again, and weep as now, and fast seven days, you shall hear yet greater things than these.
5	14	Then I awaked, and an extreme trembling went through my body, and my mind was troubled, so that it fainted.
5	15	So the angel that was come to talk with me held me, comforted me, and set me up upon my feet.
5	16	And in the second night it came to pass, that Phaltiel the captain of the people came to me, saying, Where have you been? and why is your countenance sad?
5	17	or know you not that Israel is committed to you in the land of their captivity?
5	18	Up then, and eat some bread, and forsake us not, as the shepherd that leaves in the hands of cruel wolves.
5	19	Then said I to him, Go your ways from me, and come not near me for seven days, and then shall you come to me. And he heard what I said, and went from me.
5	20	And so I fasted seven days, mourning and weeping, like as Uriel the angel commanded me.
5	21	And after seven days, so it was, that the thoughts of my heart were very grievous to me again,
5	22	and my soul recovered the spirit of understanding, and I began to speak words before the Most High again,
5	23	and said, O Lord that bear rule, of all the woods of the earth, and of all the trees thereof, you have chosen you one vine:
5	24	and of all the lands of the world you have chosen you one country: and of all the flowers of the world you have chosen you one lily:
5	25	and of all the depths of the sea you have filled you one river: and of all built cities you have hallowed Sion to yourself:
5	26	and of all the fowls that are created you have named you one dove: and of all the cattle that are made you have provided you one sheep:
5	27	and among all the multitudes of peoples you have gotten you one people: and to this people, whom you loved, you gave a law that is approved of all.
5	28	And now, O Lord, why have you given this one people over to many, and have dishonored the one root above others, and have scattered your only one among many?
5	29	And they which did gainsay your promises have trodden them down that believed your covenants.
5	30	If you do so much hate your people, they should be punished with your own hands.
5	31	Now when I had spoken these words, the angel that came to me the night before was sent to me,
5	32	and said to me, Hear me, and I will instruct you; hearken to me, and I shall tell you more.
5	33	And I said, Speak on, my Lord. Then said he to me, You are sore troubled in mind for Israel’s sake: love you that people better than he that made them?
5	34	And I said, No, Lord: but of very grief have I spoken: for my reins torment me every hour, while I labor to comprehend the way of the Most High, and to seek out part of his judgement.
5	35	And he said to me, You can not. And I said, Wherefore, Lord, or whereunto was I born? or why was not my mother’s womb then my grave, that I might not have seen the travail of Jacob, and the wearisome toil of the stock of Israel?
5	36	And he said to me, Number me those who are not yet come, gather me together the drops that are scattered abroad, make me the flowers green again that are withered,
5	37	open me the chambers that are closed, and bring me forth the winds that in them are shut up, or show me the image of a voice: and then I will declare to you the travail that you asked to see.
5	38	And I said, O Lord that bear rule, who may know these things, but he that has not his dwelling with men?
5	39	As for me, I am unwise: how may I then speak of these things whereof you asked me?
5	40	Then said he to me, Just as you can do none of these things that I have spoken of, even so can you not find out my judgement, or the end of the love that I have promised to my people.
5	41	And I said, But, behold, O Lord, you have made the promise to those who be in the end: and what shall they do that have been before us, or we that be now, or those who shall come after us?
5	42	And he said to me, I will liken my judgement to a ring: like as there is no slackness of those who are last, even so there is no swiftness of those who be first.
5	43	So I answered and said, Couldest you not make them to be at once that have been made, and that be now, and that are for to come; that you might show your judgment the sooner?
5	44	Then answered he me, and said, The creature may not haste above the creator; neither may the world hold them at once that shall be created therein.
5	45	And I said, How have you said to your servant, that you will surely make alive at once the creature that you have created? If therefore they shall be alive at once, and the creature shall sustain them: even so it might now also support them to be present at once.
5	46	And he said to me, Ask the womb of a woman, and say to her, If you bring forth ten children, why do you it at several times? pray her therefore to bring forth ten children at once.
5	47	And I said, she can’t: but must do it by distance of time.
5	48	Then said he to me, Even so have I given the womb of the earth to those that be sown therein in their several times.
5	49	For like as a young child may not bring forth, neither she that is grown old bring forth any more, even so have I disposed the world which I created.
5	50	And I asked, and said, Seeing you have now showed me the way, I will speak before you: Is our mother, of whom you have told me, still young? or does she now draw near to age?
5	51	He answered me, and said, Ask a woman that bears children, and she shall tell you.
5	52	Say to her, wherefore are not they whom you have now brought forth like those that were before, but less of stature?
5	53	And she also shall answer you, They that be born in the strength of youth are of one fashion, and those who are born in the time of age, when the womb fails, are otherwise.
5	54	Consider therefore you also, how that you are less of stature than those that were before you.
5	55	And so are those who come after you less than you, as born of the creature which now begins to be old, and is past the strength of youth.
5	56	Then said I, Lord, I beseech you, if I have found favor in your sight, show your servant by whom you visit your creature.
6	1	And he said to me, In the beginning, when the earth was made, before the outgoings of the world were fixed, or ever the gatherings of the winds blew,
6	2	before the voices of the thunder sounded and before the flashes of the lightning shone, or ever the foundations of paradise were laid,
6	3	before the fair flowers were seen, or ever the powers of the earthquake were established, before the innumerable army of angels were gathered together,
6	4	or ever the heights of the air were lifted up, before the measures of the firmament were named, or ever the footstool of Sion was established,
6	5	and ere the present years were sought out, and or ever the imaginations of those who now sin were estranged, before they were sealed that have gathered faith for a treasure:
6	6	then did I consider these things, and they all were made through me alone, and through none other: as by me also they shall be ended, and by none other.
6	7	Then answered I and said, what shall be the parting asunder of the times? or when shall be the end of the first, and the beginning of it that follows?
6	8	And he said to me, From Abraham to Abraham, inasmuch as Jacob and Esau were born of him, for Jacob’s hand held the heel of Esau from the beginning.
6	9	For Esau is the end of this world, and Jacob is the beginning of it that follows.
6	10	The beginning of a man is his hand, and the end of a man is his heel; between the heel and the hand seek you nothing else, Esdras.
6	11	I answered then and said, O Lord that bear rule, If I have found favor in your sight,
6	12	I beseech you, show your servant the end of your tokens, whereof you showed me part the last night.
6	13	So he answered and said to me, Stand up upon your feet, and you shall hear a mighty sounding voice;
6	14	and if the place whereon you stand be greatly moved,
6	15	when it speaks be you not afraid: for the word is of the end, and the foundations of the earth shall understand,
6	16	that the speech is of them: they shall tremble and be moved: for they know that their end must be changed.
6	17	And it happened, that when I had heard it I stood up upon my feet, and hearkened, and, behold, there was a voice that spoke, and the sound of it was like the sound of many waters.
6	18	And it said, Behold, the days come, and it shall be that when I draw near to visit those who dwell upon the earth,
6	19	and when I shall make inquisition of those who have done hurt unjustly with their unrighteousness, and when the affliction of Sion shall be fulfilled,
6	20	and when the seal shall be set upon the world that is to pass away, then will I show these tokens: the books shall be opened before the firmament, and all shall see together:
6	21	and the children of a year old shall speak with their voices, the women with child shall bring forth untimely children at three or four months, and they shall live, and dance.
6	22	And suddenly shall the sown places appear unsown, the full storehouses shall suddenly be found empty:
6	23	and the trumpet shall give a sound, which when every man hears, they shall be suddenly afraid.
6	24	At that time shall friends make war one against another like enemies, and the earth shall stand in fear with those that dwell therein, the springs of the springs shall stand still, so that for three hours they shall not run.
6	25	And it shall be that whoever remains after all these things that I have told you of, he shall be saved, and shall see my salvation, and the end of my world.
6	26	And they shall see the men that have been taken up, who have not tasted death from their birth: and the heart of the inhabitants shall be changed, and turned into another meaning.
6	27	For evil shall be blotted out, and deceit shall be quenched;
6	28	and faith shall flourish, and corruption shall be overcome, and the truth, which has been so long without fruit, shall be declared.
6	29	And when he talked with me, behold, by little and little the place whereon I stood rocked to and fro.
6	30	And he said to me, These things came I to show you this night.
6	31	If therefore you will pray yet again, and fast seven days more, I shall yet tell you greater things than these.
6	32	For your voice has surely been heard before the Most High: for the Mighty has seen your righteous dealing, he has seen aforetime also your chastity, which you have had ever since your youth.
6	33	And therefore has he sent me to show you all these things, and to say to you, Be of good comfort, and fear not.
6	34	And be not hasty in regard of the former times, to think vain things, that you may not hasten in the latter times.
6	35	And it came to pass after this, that I wept again, and fasted seven days in like manner, that I might fulfil the three weeks which he told me.
6	36	And in the eighth night was my heart vexed within me again, and I began to speak before the Most High.
6	37	For my spirit was greatly set on fire, and my soul was in distress.
6	38	And I said, O Lord, of a truth you spoke at the beginning of the creation, upon the first day, and said thus; Let heaven and earth be made; and your word perfected the work.
6	39	And then was the spirit hovering, and darkness and silence were on every side; the sound of man’s voice was not yet.
6	40	Then command you a ray of light to be brought forth of your treasures, that then your works might appear.
6	41	Upon the second day again you made the spirit of the firmament and commanded it to part asunder, and to make a division between the waters, that the one part might go up, and the other remain beneath.
6	42	Upon the third day you did command that the waters should be gathered together in the seventh part of the earth: six parts did you dry up, and keep them, to the intent that of these some being both planted and tilled might serve before you.
6	43	For as soom as your word went forth the work was done.
6	44	For immediately there came forth great and innumerable fruit, and manifold pleasures for the taste, and flowers of inimitable color, and odors of most exquisite smell: and this was done the third day.
6	45	Upon the fourth day you commanded that the sun should shine, and the moon give her light, and the stars should be in their order:
6	46	and gave them a charge to do service to man, that was to be made.
6	47	Upon the fifth day you said to the seventh part, where the water was gathered together, that it should bring forth living creatures, fowls and fishes: and so it came to pass,
6	48	that the dumb water and without life brought forth living things as it was bidden, that the peoples might therefore praise your wondrous works.
6	49	Then did you preserve two living creatures, the one you calledst Behemoth, and the other you calledst Leviathan:
6	50	and you did separate the one from the other: for the seventh part, namely, where the water was gathered together, might not hold them both.
6	51	To Behemoth you gave one part, which was dried up on the third day, that he should dwell in the same, wherein are a thousand hills:
6	52	but to Leviathan you gave the seventh part, namely, the moist; and you have kept them to be devoured of whom you will, and when.
6	53	But upon the sixth day you gave commandment to the earth, that it should bring forth before you cattle, beasts, and creeping things:
6	54	and over these Adam, whom you ordain lord over all the works that you have made: of him come we all, the people whom you have chosen.
6	55	All this have I spoken before you, O Lord, because you have said that for our sakes you made this world.
6	56	As for the other nations, which also come of Adam, you have said that they are nothing, and are like to spittle: and you have likened the abundance of them to a drop that falls from a vessel.
6	57	And now, O Lord, behold these nations, which are reputed as nothing, be lords over us, and devour us.
6	58	But we your people, whom you have called your firstborn, your only begotten, and your fervent lover, are given into their hands.
6	59	If the world now be made for our sakes, why do we not possess for an inheritance our world? How long shall this endure?
7	1	And when I had made an end of speaking these words, there was sent to me the angel which had been sent to me the nights before:
7	2	and he said to me, Up, Esdras, and hear the words that I am come to tell you.
7	3	And I said, Speak on, my Lord. Then he said to me, There is a sea set in a wide place, that it might be broad and vast.
7	4	But the entrance thereof shall be set in a narrow place so as to be like a river;
7	5	whoso then should desire to go into the sea to look upon it, or to rule it, if he went not through the narrow, how could he come into the broad?
7	6	Another thing also: There is a city built and set in a plain country, and full of all good things;
7	7	but the entrance thereof is narrow, and is set in a dangerous place to fall, having a fire on the right hand, and on the left a deep water:
7	8	and there is one only path between them both, even between the fire and the water, so small that there could but one man go there at once.
7	9	If this city now be given to a man for an inheritance, if the heir pass not the danger before him, how shall he receive his inheritance?
7	10	And I said, It is so, Lord. Then said he to me, Even so also is Israel’s portion.
7	11	Because for their sakes I made the world: and when Adam transgressed my statutes, then was decreed that now is done.
7	12	Then were the entrances of this world made narrow, and sorrowful and toilsome: they are but few and evil, full of perils, and charged with great toils.
